Solar,"Solar forecast (Day-Ahead, D-1 18:00)","Solar forecast (Intraday, 8:00)",Solar forecast (Current)
24593.8,24705.6,24868.6,24505.2
26753,26883.2,27058.6,26639.3
28930.4,28914.1,29113.5,28583.6
30800.9,30792.8,31015.5,29790.9
32352.7,32458.6,32717.9,31403.4
33950.3,33959.6,34251.2,32978.5
35343.2,35325.9,35632.8,34374.6
36648.5,36545.2,36862.9,35602.4
37828,37582,37931,36638.5
38843,38485.5,38838.6,37566.8
39713,39280.4,39619.6,38262.5
40311.2,39949.6,40276.5,38951.8
40859.4,40496.5,40803.5,39511.8
41174.2,40910.6,41178.2,39849
41459.4,41198.6,41416,40053.8
41491,41371.1,41543.3,40169.5
41413.7,41418.8,41561.6,40153.3
41332.4,41336,41462.3,39967.2
41164.2,41134.9,41243.3,39771.5
40953,40806.1,40897.8,39427.4
40490.6,40338.2,40448.7,38928.8
39940.6,39708.9,39823.5,38391.6
39272.4,38976.3,39094.8,37706.1
38267.3,38129.5,38249.3,36980.1
37402.2,37167.9,37280.8,36064.1
36427.8,36081.3,36198.7,35033
35222.2,34886.2,35013.5,33857.2
33881.6,33575.8,33723.6,32687.9
32543.1,32138.5,32312.5,31364.5
30945.8,30527.8,30730.5,29867.7
29168.1,28756.3,28990.6,28234.8
27388.8,26842.9,27101,26397.4
25444,24783.8,25052.4,24404.3
23394.5,22567,22834,22194.1
21125,20264.3,20534.6,19983.8
18753.5,17930.6,18208.1,17660.8
16430.8,15564.9,15874.3,15427.3
14104.9,13236.7,13562.9,13298
11820.8,10986.6,11323.5,11205.1
9622.9,8847.9,9203.2,9200.2
7644.1,6886.8,7263.7,7346.2
5930.2,5143.8,5507.3,5579.4
4525.8,3766.9,4074.3,4089
3429.1,2809.1,3028.7,3045.5
2513.9,2104.8,2236.5,2268.3
1718.2,1522.1,1580.2,1659.9
1068.2,1023,1031.3,1075.4
581.3,583.4,567.9,549.3
221.8,268.3,267.1,220.2
55.3,110.2,121.7,69.5
10.1,55.7,65.2,22.8
3.2,48.5,46.7,5.6
2.6,0,0,0
1.9,0,0,0
1.8,0,0,0
1.7,0,0,0
1.6,0,0,0
1.7,0,0,0
1.7,0,0,0
1.7,0,0,0
2.4,0,0,0
2.4,0,0,0
2.8,0,0,0
2.4,0,0,0
2.2,0,0,0
2.3,0,0,0
2.7,0,0,0
2.1,0,0,0
2.1,0,0,0
2.2,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.6,0,0,0
2.6,0,0,0
6.2,0,0,0
9.8,0.4,0.4,0.4
49.6,43.9,38.4,38.4
164.6,154.5,129.3,129.3
414.1,431.4,369.3,369.5
858.9,856.2,749.5,749.5
1441.6,1441.7,1339.2,1321.6
2157.8,2283.7,2180.2,2175
3055.3,3321.5,3357.2,3389.3
4180.9,4585.5,4637.5,4662.8
5455.1,6079.6,6144.7,6149.8
6865.6,7790.9,7800.4,7780.7
8427.8,9618.2,9577.7,9511.6
10127.8,11551.7,11499.7,11355.5
11909.7,13531.1,13451.3,13147.3
13711.7,15564.5,15457.7,14942.6
15522.5,17607.4,17446.4,16840.1
17408.8,19645.9,19437,18782.2
19309.8,21636,21092.3,20374.1
21256,23626.2,23083.3,22289.8
23133.8,25571,25011.2,24117
24982,27409.6,26835.5,25155.3
26640.5,29132.4,28515.8,26771.7
28103,30745.8,30068.7,28343.7
29405.5,32228.5,31484.1,29728.8
30534.5,33587.7,32768.4,30706
31664.7,34815.4,33926.9,31831.5
32645.3,35899.6,34962,32828.6
33539.3,36844.3,35870.9,33768.3
34323.9,37649,36659.7,34564.2
35067.2,38326.2,37322.2,35190.6
35701.2,38850.4,37835.1,35668.1
36053.9,39242.9,38213.7,36070.1
36442.8,39512.2,38467.7,36283.3
36606.8,39656.4,38599.2,36424.2
36641.3,39673.5,38614.7,36250.3
36561.3,39561.7,38514.5,36104.8
36459.2,39318.8,38276.4,35865.8
36262,38921.6,37941.4,35466.2
35856.7,38373.6,37387.3,34972.7
35427.1,37706.9,36724.8,34419.4
34924.3,36920.2,35948.5,33728.5
34151.2,36020.2,35051.9,32891.4
33243.9,35003.5,34034.7,31450.2
32246.2,33868.5,32898.5,30830.9
31036.3,32614.7,31645.3,29668.6
29713,31219.8,30262.1,28374
28290.2,29687,28750.2,26892.9
26760.5,28000.2,27105.5,25292
25025.6,26182.6,25337,23602.6
23188.9,24234.9,23468.4,21852
21292.4,22138.5,21472.5,20022.6
19222.4,19963,19391.8,18134
17160.6,17746.1,17267.3,16196.9
15070.1,15521.1,15118.1,14238.2
12974.2,13338.9,13015.5,12195.3
10914.1,11235.9,10975.2,10330.1
9005.6,9229.6,9024.3,8557.9
7237.4,7370.9,7217.7,6903
5714.6,5675.2,5573.8,5363
4484.7,4231.9,4184,4066.4
3509,3143.2,3121.4,3035
2607.8,2302.9,2292.4,2236.7
1781.6,1608.5,1598,1567.7
1091.4,1029.8,1016.7,965.3
554.5,553.8,536.3,447.8
213.1,260.2,240.4,161.8
48.1,107.9,105.1,55.9
11.1,43.6,43,8.5
5.3,33.3,34.1,6
4.3,0,0,0
2.7,0,0,0
3.2,0,0,0
2.5,0,0,0
2.6,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
3,0,0,0
2.4,0,0,0
2.6,0,0,0
2.4,0,0,0
2.1,0,0,0
2.2,0,0,0
2.2,0,0,0
2.3,0,0,0
2.2,0,0,0
2.2,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.9,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
4.3,0,0,0
10.8,0.4,0.3,0.3
61.5,31.1,32.7,32.8
183,122.8,134.5,134.5
431.8,351.9,352.7,352.7
866.3,753.2,751.3,739.3
1436.6,1372.6,1333.6,1333.6
2162.3,2261.6,2194.6,2201.1
3097.3,3362.1,3358.2,3417.5
4190.6,4692,4617.7,4642.1
5414.4,6181,6062.2,6030
6768.7,7833.5,7627.3,7634.5
8269.6,9603.5,9330.8,9262.3
9895.3,11462.9,11193.5,10906.2
11684,13362.1,13011.8,12605
13508.7,15313,14903.4,14176.9
15395.3,17260.3,16775,15918.5
17264.3,19200.2,18657.3,17774.9
19216.2,21114.4,20096.3,19184.2
21161.1,23009.2,21914.7,21009.9
23114.4,24867.1,23718.2,22767.9
25042.5,26651.7,25455.8,23941.4
26890.6,28312.1,27093.2,25455.7
28513.7,29839.6,28641.9,26990
30108.7,31242,30060.9,28454.2
31414.5,32506,31329.7,29885.3
32805.3,33642.6,32492.2,31049.9
33941.1,34645.3,33510.8,32123.9
34790.7,35488.8,34380.9,33035.5
35467.7,36184.2,35098.6,33846.7
35943.3,36742.8,35671.8,34506
36388.6,37161.7,36089.2,35100.5
36592.1,37425.2,36349.4,35464.9
36670.9,37556.7,36489.2,35755.4
36736,37553.8,36528.6,35849.5
36667.9,37414.3,36465,36257
36435.7,37153.5,36309.1,36123.3
36250.3,36810.8,36046.1,35899.2
35817.3,36407.7,35965.6,35531.7
35326.9,35925.7,35497.7,35079.4
34817,35374.6,34941.2,34564.3
34080.5,34713.2,34276.1,34092.9
33352.7,33904.2,33488.8,33361.7
32633.6,32946.1,32584,32399.6
31515.8,31880.8,31570.8,31377.7
30515.7,30714.8,30444.9,30269.5
29253.6,29437.6,29192.3,29034
27721.2,28034.5,27812.5,27685.4
26340.7,26502.9,26310,26167.8
24863.4,24863.7,24691.8,24528
23223,23116.8,22942.3,22729.5
21426.3,21246.9,21048.2,20781.4
19556.5,19295.2,19087.3,18880
17597.4,17298,17101.3,16963.9
15616.4,15273.9,15113.2,15042.7
13562.1,13229.6,13114.8,13052.6
11578.6,11218.9,11151.9,11092
9637.9,9295.8,9283.4,9206.9
7789.6,7496.2,7508.4,7490.8
6125.6,5800.2,5840.3,5822.9
4744.5,4355.9,4414.8,4415
3657.5,3214.9,3286.1,3371.6
2707,2324.8,2398,2547
1850.5,1597.7,1637.8,1794
1146.7,987.3,999.9,1133.1
612.7,503.2,502.6,573.1
261.2,210.6,214.6,254.5
69.5,73.2,82.4,90
15,19.6,19.6,14.3
5.5,11.3,11.2,5.9
10.2,0,0,0
4.2,0,0,0
3.3,0,0,0
3.4,0,0,0
3.4,0,0,0
3.5,0,0,0
3.5,0,0,0
3.3,0,0,0
3.4,0,0,0
3.3,0,0,0
3.3,0,0,0
3.7,0,0,0
4,0,0,0
3.6,0,0,0
3.8,0,0,0
3.5,0,0,0
3.6,0,0,0
3.7,0,0,0
4.1,0,0,0
3.9,0,0,0
3.8,0,0,0
3.7,0,0,0
3.6,0,0,0
3.5,0,0,0
3.7,0,0,0
4.2,0,0,0
7,0,0,0
17.4,0.8,0.7,0.7
84.7,36.1,38.3,38.3
231.7,176.3,175.6,173.4
534.4,469.6,464.4,464.4
1042.2,924,910.3,905.8
1708.1,1569.9,1536.2,1526.7
2597.1,2480.8,2420,2447.7
3806.8,3631.8,3690.5,3741.6
5305.2,5077.4,5097.7,5092.4
7015.9,6747.2,6745.3,6742.8
8919.4,8644.9,8695.4,8733
11018.1,10693.9,10892.9,10845.4
13284.6,12839.2,13073.3,13320.5
15667,15014.1,15269.1,15473
18077.8,17226.9,17496.2,17548
20553.8,19454.8,19751.1,19811.1
22930.9,21652.7,21962.5,22055.9
25215,23764.4,24144.7,24354.1
27364.4,25820.4,26194.5,26584.8
29357.5,27793.6,28137.9,28609.2
31266.4,29645.5,29946.9,30022.2
33106,31320.2,31589.8,31566
34694.5,32836.5,33079.9,33079.3
36030.7,34195.3,34419.3,34443.9
37232.6,35407.9,35599.6,35619
38494.4,36466.1,36611.7,36694.8
39260.3,37378.8,37482.2,37657.2
39845.7,38142.8,38209.3,38396.2
40181.4,38751,38793,39032.4
40675,39203.6,39247.2,39475.7
40874.5,39505.8,39550.2,39766.1
41170.1,39686.2,39714.5,39953.8
41224.2,39742.8,39766.9,40051.7
41193.8,39677.7,39692.7,39948.4
41067.4,39469.9,39477.5,39695.6
40819.2,39161.3,39173.2,39321.4
40446.2,38751.7,38774.7,38950.3
40022.8,38216.5,38272.8,38474
39525.5,37555.6,37623.9,37823.9
38938.6,36788.5,36870.6,37101.1
38286.7,35921.4,36027.8,36380.5
37237.2,34956,35090.6,35549.2
36384.9,33903.9,34062.3,34558.6
35182.9,32770.6,32945.9,33460
34105.3,31544.9,31734.7,32206.5
32691.8,30160.8,30371.2,30880.7
31138,28645,28871.4,29385.5
29529.4,27025.1,27249.6,27765.8
27899,25297,25519.2,26059.2
25759.8,23467,23674.3,24242.1
23690.7,21508.8,21697.6,22232.7
21491.4,19475.1,19646.5,20154
19243.3,17401,17555.7,18061.2
16911.3,15315.3,15451.9,15949.5
14618.7,13217.1,13340.4,13769.6
12444.1,11159,11250,11657.2
10354.1,9182.1,9265.8,9637.6
8347.9,7357.9,7412.6,7801.7
6526.6,5700,5739.2,6060
4986.6,4289.3,4319,4529.3
3702.9,3201.2,3214.2,3409.3
2643.8,2348.9,2363.8,2556.4
1782,1638.9,1658.2,1810
1097.5,1033,1050.6,1147.4
575.7,548.8,563.9,602.8
234.9,261.4,267,274.1
70.7,115.4,119,105.6
15.9,40.9,43.8,31.9
6.2,15.9,15.6,4.7
6.1,0,0,0
3.6,0,0,0
3.3,0,0,0
3.4,0,0,0
4.3,0,0,0
3.5,0,0,0
3.4,0,0,0
3.2,0,0,0
3.1,0,0,0
3.2,0,0,0
3.1,0,0,0
3.2,0,0,0
3.3,0,0,0
3.3,0,0,0
3.5,0,0,0
3.8,0,0,0
3.5,0,0,0
3.6,0,0,0
3.6,0,0,0
3.8,0,0,0
3.7,0,0,0
3.8,0,0,0
4.4,0,0,0
4.7,0,0,0
3.6,0,0,0
4.8,0,0,0
7.5,0,0,0
19.2,1.1,0.9,0.9
86.2,38.2,43.1,43.1
233.4,178.7,178,173.7
555.9,485.6,469.8,464.1
1110.7,953.2,969.1,963.5
1811.4,1614.1,1654.2,1654.2
2713.1,2538.7,2646.1,2672
3884.5,3711.8,3883.5,3917.5
5326.7,5196.5,5320.2,5313.8
7006.4,6918.6,6996.7,6958.9
8938.9,8865.5,8824.4,8861.8
11047,10976.2,10947.7,10893.3
13268.4,13186.5,13143.7,13375.8
15587.6,15458,15416.2,15626.2
17962.1,17795.7,17752.7,17891.4
20321.4,20157.1,20142.7,20180.2
22504.3,22467.5,22462.4,22470
24845.8,24679,24616.1,24606.1
26898.6,26802.5,26733.6,26707
28878.1,28810,28733.5,28662.9
30464.3,30665,30596.8,29759.1
32330,32363.7,32302.2,31343.8
33899.6,33931.9,33871.1,32856.5
35302.3,35347.1,35292.9,34198.5
36341.5,36607.1,36551.8,35451.8
37379.9,37689.1,37631.1,36479.3
37961.1,38594.7,38551.6,37480.2
38527.9,39338.7,39315,38209.9
38958.1,39937.4,39933.8,38832.2
39847.2,40417.3,40431.2,39291.5
40185.7,40752.7,40778.9,39639.8
40801.3,40958.1,40989.8,39893.9
40898.8,41041.9,41099.6,40080
40329.2,41009.3,41094.6,40181.4
39915.4,40850.1,40959.2,40223.1
39374.1,40571.5,40701.9,39975.9
39076.2,40169.4,40317.5,39561.9
38593.7,39649.2,40013.3,38903.1
37966,39013.9,39392.3,38301.8
37445.6,38270.9,38658.5,37568.5
37013.7,37421.7,37806.8,36654.3
36707.3,36467.6,36829.3,35737.6
35787.4,35413.8,35737.1,34788.1
34635.7,34251.9,34532.3,33643.5
33416,32956.6,33203.8,32423.2
31895.3,31530.3,31732.7,31075.6
30508.5,29954.9,30113.2,29340.8
28627.7,28247.9,28365.4,27616.8
26838.6,26411.1,26499.5,25759.9
24921.4,24467.8,24536.8,23860.5
22800,22392.2,22437.8,21818.4
20680,20214.1,20259.7,19716.6
18678.7,18017.8,18055.7,17626.4
16576.5,15863.2,15881.2,15573.6
14397.1,13758,13746.5,13571.3
12213.1,11732.1,11679.5,11644.3
10153.1,9798.3,9711.2,9835.4
8219.4,7952.1,7855.1,8082.4
6473.9,6198.8,6115.4,6364.2
4978.5,4683.3,4621.4,4949.1
3763,3473.7,3430.9,3745.3
2748.3,2521.1,2501.3,2760.2
1883.2,1734.6,1730.8,1921.5
1182.9,1082.7,1086,1213.6
662.9,565.3,562.6,605.7
286.6,258.2,255.7,249
79.1,110.5,106.1,71.7
15.8,33.9,27.8,18.9
4.9,12.8,11.5,4.1
3.7,0,0,0
3.3,0,0,0
3.1,0,0,0
3.2,0,0,0
3.8,0,0,0
3.5,0,0,0
3.3,0,0,0
3.2,0,0,0
3.3,0,0,0
3.3,0,0,0
3.2,0,0,0
3.4,0,0,0
3.6,0,0,0
3.3,0,0,0
3.4,0,0,0
3.3,0,0,0
3.4,0,0,0
3.5,0,0,0
3.8,0,0,0
3.7,0,0,0
3.7,0,0,0
3.7,0,0,0
3.7,0,0,0
3.6,0,0,0
3.7,0,0,0
3.7,0,0,0
7.3,0,0,0
18.4,1,1,1
84.6,39.5,45.5,45.5
221.2,164.5,172.4,166.6
538.1,449.1,446.9,439.7
1082.1,906.6,890.4,890.4
1761,1597.8,1577.1,1577.1
2587.1,2585.6,2569.2,2594.8
3658.8,3794.9,3792.8,3837.5
4950.1,5254.9,5161.2,5221
6424.9,6857.2,6763.9,6767.5
8096.5,8615.8,8482.6,8489.6
9972,10559.4,10405.6,10348.1
11922.1,12614,12409.9,12422.8
13937.5,14684.7,14459.2,14443.4
16078.3,16797.6,16543.5,16362.5
18278,18930.6,18675.2,18439.8
20409.9,21010.1,20694.8,20410.3
22444.7,23025.7,22700.8,22414.9
24403.1,24983.8,24672.7,24410.9
26185.1,26838.8,26533.7,26239.6
28031.4,28591.4,28289.3,27576.8
29728.4,30202.3,29909.1,29181.5
31156.2,31665.1,31377.9,30723.3
32369.2,32949.7,32698.1,32019.1
33502.5,34061.3,33862.2,33322.8
34345.3,34959.6,34796.9,34171.3
35071.5,35790.7,35626.2,34928.6
35672.3,36476.8,36286.9,35817.8
36109.9,37023.2,36824.3,36401.7
36369.1,37422.2,37224.5,36747.3
36563.9,37670.7,37475.2,36986.9
36818.9,37800,37628,37043.7
36974.4,37841.5,37664.5,36915.1
36996.6,37774.1,37592.9,36784.2
36813.4,37569.6,37396.2,36301
36565.7,37255.5,37085.7,35138.3
36172.2,36846.3,36660.6,35580.4
35507.4,36270.2,36205.5,35019
35076.4,35634.8,35512.7,34354.9
34420.9,34876.9,34705.1,33474.7
33685.7,34007.8,33801.7,32777.9
32684.3,33037.7,32817.4,31888.4
31763.7,31984.7,31747.7,30870.3
30666.9,30851.7,30601.3,29810.4
29423.1,29602,29355.8,28560.4
28344.7,28223,27968.2,27252
27014.5,26743,26470.9,25726.5
25420.9,25136.1,24858.8,24123.8
23706.7,23465.2,23181.9,22466.9
21942.1,21805.5,21514.2,20826.3
20133.9,19982.8,19670.4,19088.5
18300,18157.6,17812.1,17318.7
16480.5,16297.3,15939.2,15582.8
14620,14458.6,14082.8,13686.9
12653.7,12661.4,12263.3,11817.1
10744.1,10879.1,10476.8,10114.4
8990.5,9179.5,8781.3,8460
7354.7,7583,7203.3,6846.5
5860.3,6122.9,5772.3,5402.6
4580.5,4822.9,4514.9,4173.9
3522.3,3712,3455.2,3162.5
2630.5,2731.8,2557.3,2362.4
1815.3,1863.3,1759.1,1664.8
1146.8,1132.2,1089.5,1074.7
635.7,558,558.7,581.6
293.7,242.6,265,300.9
89.3,114.9,137.8,157.1
20,56.9,76.3,69.4
5.8,11.3,9.8,3.7
4.6,0,0,0
3.6,0,0,0
3.6,0,0,0
3.5,0,0,0
3.6,0,0,0
3.5,0,0,0
3.5,0,0,0
3.2,0,0,0
3.5,0,0,0
3.6,0,0,0
3.5,0,0,0
3.4,0,0,0
3.5,0,0,0
3.3,0,0,0
3.4,0,0,0
3.3,0,0,0
3.5,0,0,0
3.4,0,0,0
3.5,0,0,0
3.7,0,0,0
3.8,0,0,0
3.8,0,0,0
3.8,0,0,0
3.6,0,0,0
3.7,0,0,0
3.8,0,0,0
7.4,0,0,0
18.2,1.2,1.1,1.1
72.2,32.3,28,28
183.2,164.9,114.4,106.3
448.7,399.3,327.8,327.8
866.9,742.8,705.6,707.8
1408.8,1271.9,1248.4,1248.4
2107.2,2019.4,2053.8,2134.6
2988.7,2952.7,3126.3,3126.3
4023.5,4070.9,4166.8,4191.1
5181.5,5340.6,5410.3,5389.1
6496.7,6741.8,6745.1,6693.4
7935.9,8264.1,8159.7,8080.5
9528.7,9857.2,9761.4,9819.2
11200.3,11417.5,11360.2,11360.5
12872.3,13079.6,13066.9,13014.1
14579.8,14749.6,14757.3,14707.2
16255.2,16395.2,16475,16414.6
17877.2,17996.8,18126.6,18008.3
19408.1,19536,19753.6,19647.4
21031.2,20996.3,21292.4,21128.5
22568,22338.9,22736.2,22232.6
23932.1,23564.8,24072.4,23384.1
25197.3,24685.3,25308.2,24608.9
26298.3,25694.8,26418,25714.2
27254.7,26601,27387.6,26710.4
28051,27473.8,28254.1,27496.9
28815.8,28213.4,28990.6,28346.3
29455.5,28836,29612,28874.5
29864.4,29330.7,30119.5,29389.6
30069.7,29697.6,30490.9,29720.6
30202.3,29899.3,30723.5,29823
30208.4,30044.3,30904.6,29866
30095.8,30112.3,30983.6,29790.8
29818.8,30069.9,30898,29652.4
29442.2,29861.8,30675.3,29640.2
29267.9,29567.6,30348.3,29326.9
28989.3,29212.7,29923.2,29006.1
28604.4,28872.4,29513,28616.7
28129,28397.9,28904.2,28131
27677.3,27899.7,28238.8,27570.2
27168.7,27305.6,27493.6,26643.5
26423.6,26595.5,26685.5,25907.3
25690,25794.8,25824.4,25172
24657.2,24924.2,24916.6,24421.1
23772.4,23972,23954.1,23532.2
22738.2,22945.6,22902.9,22546.4
21788.7,21850.7,21768,21441.7
20637.8,20700.1,20574.2,20283.9
19539.3,19471.9,19321.7,19024.4
18262,18180,18060.8,17829
16686,16788.8,16660.6,16480.1
15516.9,15317.8,15210.7,15131
13951.2,13809.4,13741.5,13679.2
12401.5,12283.9,12269.4,12150.9
10872.8,10742.5,10797,10671.2
9308,9223.5,9320.1,9214.3
7837.3,7772.9,7888.9,7785.4
6401.9,6397,6525.8,6488.5
5101.1,5133.9,5247.4,5256.8
3986.3,4029.1,4112.2,4126.6
3038.4,3126.4,3181.4,3219.3
2244.1,2387.8,2398.3,2450.3
1552.4,1733,1713.4,1769.6
971.3,1115.3,1107.6,1139.6
531,586.6,594.8,586.2
231.5,292.7,295.2,282
79.7,143.2,141.8,113.8
21.9,62,60.6,47.1
6.5,39.8,39.8,30.4
4.5,0,0,0
2.6,0,0,0
2.4,0,0,0
2.7,0,0,0
2.3,0,0,0
2.1,0,0,0
2.2,0,0,0
2.1,0,0,0
1.9,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
1.9,0,0,0
1.9,0,0,0
1.9,0,0,0
2.2,0,0,0
1.9,0,0,0
2,0,0,0
2,0,0,0
1.9,0,0,0
2.1,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
1.9,0,0,0
2,0,0,0
6.5,0,0,0
18.2,1.6,11,11
75.5,28.2,27.4,27.4
187.4,141.3,125.3,124
449.7,381.9,346.1,346.1
889.6,736.8,747.5,747.5
1383.2,1296.5,1320.9,1320.9
2014.4,2099.4,2136.8,2156.7
2777.8,3063.7,3073.1,3154.2
3671.7,4150.8,4122.6,4128.8
4677.1,5330.2,5228.2,5191.1
5810.1,6611.9,6387.5,6338.1
7115.3,7989.5,7743,7581.2
8610.5,9440.1,9274.6,8784.2
10246.4,10975.6,10995.2,10373
11868.2,12568,12744,11993.8
13548.9,14186.2,14507.3,13685.4
15314.5,15776,16204.2,15676.1
17005.2,17311.1,17775.1,17402.1
18592.2,18800.3,19351.6,19098.6
20112.8,20223.2,20837.6,20611.2
21500.6,21582.4,22246,21796.5
22928.2,22874.2,23576.7,23126.2
24362.3,24103.7,24834.8,24457.8
25639.4,25252.5,26013.3,25597.2
26950.4,26359.9,27124.5,26582.8
28074.1,27509.4,28013.3,27439.8
28881.2,28378.9,28873.5,28240.5
29649.3,29155.2,29675.1,29024.8
30541.9,29782.8,30398,29762.9
31255.9,30253.9,30979.5,30347.6
31729.7,30625.6,31461.4,30802.7
32142.8,30876.2,31783,31145.2
32412.9,31090.3,32037.1,31393
32739.8,31242.9,32210.5,31647.4
33012.5,31324.6,32283.5,31201
33066.2,31314.4,32230.9,31245.5
33252.5,31188.9,32042.1,31142.6
32928.5,31010.4,31739.6,30850.1
32644.5,30651.6,31337.9,30595.5
32103.2,30172.7,30833,30118.3
31378.5,29595.4,30219.1,30218.9
30428.2,28946.7,29501.9,29463
29480.8,28200.8,28674.3,28590.8
28495,27354.2,27747.8,27656.5
27092.9,26406.7,26720.8,26564.3
25794.8,25359.7,25583.7,25421.5
24477.6,24230.4,24346.9,24172.7
23180.2,22975.5,22984.7,22766.9
21905.8,21617.6,21558.8,21307.8
20514.1,20197.5,20094.8,19837.1
18937.9,18633.4,18501.2,18333.5
17240.6,16980.5,16851.4,16797.8
15528.2,15268.5,15153.4,15181.8
13730.4,13527.6,13436.8,13499.4
11992,11789.2,11700.2,11736.6
10253.6,10076.9,10012.9,10105.4
8591.5,8449.6,8398.6,8504.8
7028,6949.4,6879,6964
5631.9,5601.1,5497.8,5548.7
4422.6,4442.9,4337.1,4383.5
3391.9,3488.4,3390.6,3430
2504.1,2663,2600.1,2646.6
1736.5,1891.8,1865.4,1914.4
1097,1183.9,1197.9,1237.6
599.1,604.7,629.8,639.2
265.8,276.1,292.6,296.2
94.1,131.6,132.3,134.7
23.3,51.2,50.6,37.4
5,31.9,29.9,21.6
2.8,13.4,13.7,5.4
2.2,0,0,0
2.1,0,0,0
3.4,0,0,0
2.2,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.5,0,0,0
3,0,0,0
2.5,0,0,0
2.4,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.5,0,0,0
2.6,0,0,0
2.5,0,0,0
2.7,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.4,0,0,0
7.6,0,0,0
20.1,2.7,6.2,6.2
82.5,33.7,34.3,34.3
213.1,174,142.1,139.8
524,474.7,403.7,403.7
998.3,896,831.8,827.7
1611.5,1504.7,1441.6,1430.9
2378,2320.2,2315.8,2335.5
3343.1,3333.1,3370.6,3437.1
4460.5,4538.9,4571.2,4619
5748.1,5947.5,5994.8,5977.1
7142.7,7526.4,7576.3,7564.2
8615.3,9218.5,9257,9225.4
10329.5,11033.3,10975.3,11014.6
12185.9,13034.1,12947.8,12935.1
14028.2,14984.1,14909.4,14731.9
15979.1,16952.3,16764.1,16481.3
17864.5,18873.7,18623,18288.1
19606.6,20752.4,20527.4,20135
21326.1,22576.4,22383,21928.3
23086.8,24287.2,24134.3,23555.8
24738.5,25852.8,25781.2,24611.4
26363.7,27301.5,27308.5,26081.4
27875.9,28601.9,28705.1,27530.7
29306.5,29743.9,29944.1,28839
30563.3,30765.6,31030.9,30078.3
31814.3,31500.1,31708,30931.6
32766.8,32222.2,32452.8,31671.4
33513,32821.8,33050.3,32302.1
34117.5,33326.1,33518.6,32925.8
34370.9,33705.5,33846.3,33359.4
34335.9,33967.9,34037.5,33678.2
34088.1,34126.7,34121.6,33808.3
33752.8,34157,34115.6,33823.5
33484.7,34046.4,33990.4,33508.1
33079.8,33809.5,33719.4,33366.8
32661.2,33471.4,33338.1,32818.3
31770.5,33017.6,32848.6,32079.3
31020.1,32249.8,32173.8,31173.2
30503.1,31562.9,31461.4,30293.5
29724.1,30769,30690.9,29421.6
29154.6,29879.1,29870.2,28198.1
28354.7,28922.8,28967.1,27401.9
27580.5,27902.8,27976.9,26552.4
26670.8,26831.5,26898.5,25692
25705.1,25721.4,25756.8,24714.1
24605.5,24605.1,24576,23703.5
23149.6,23394.8,23298.5,22591.9
21657.5,22107.5,21971.6,21323
20199.9,20764.6,20619,19988.1
18812.5,19581.5,19417.3,18736.3
17388.3,18162.9,17971.6,17353.5
15887.9,16567.5,16382.9,15877.4
14229.6,14958.4,14768.4,14347.5
12572.6,13341,13146.2,12780.2
11002.6,11709.8,11520.2,11207.6
9436.1,10124.8,9939.4,9682.7
7998.7,8591.3,8407,8187.5
6589.1,7102.5,6949.2,6705.5
5323.4,5724.4,5606.2,5403
4227,4519.7,4447.4,4279.9
3313.6,3525.2,3486.4,3357.4
2509.6,2694.6,2675.9,2613.6
1773.7,1918.2,1910.1,1848.7
1163.8,1225.3,1214,1169.7
699.1,659.8,647.4,623.6
337.8,324.5,308.8,300.2
118.7,156.3,142.2,119.9
28.5,63.6,45.5,35.1
5.1,37.6,17.2,9.4
3.8,12.2,12.5,6.5
3.2,0,0,0
3.7,0,0,0
3.7,0,0,0
4.3,0,0,0
3.7,0,0,0
2.4,0,0,0
2.3,0,0,0
140.8,0,0,0
3,0,0,0
3,0,0,0
2.9,0,0,0
2.4,0,0,0
2.4,0,0,0
2.7,0,0,0
2.5,0,0,0
2.5,0,0,0
2.4,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.5,0,0,0
2.6,0,0,0
2.3,0,0,0
2.2,0,0,0
6,0,0,0
22.7,4.6,9.3,9.3
94.4,41.8,44.1,44.1
228.3,189.5,173.2,170.3
514.2,516.6,448.5,448.5
983.5,989.5,946.5,938.7
1592.3,1640.3,1604.4,1590.2
2351.6,2491.2,2462.3,2499
3355.3,3534.8,3569.5,3633.3
4568.8,4807.8,4796.5,4761.1
5959.3,6304.9,6225,6206.4
7527.7,8019.4,7879.8,7823.2
9261.4,9919.1,9682.6,9570.8
11163.7,11931,11664.2,11779.9
13212.9,14022.8,13761.7,13815.8
