Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load (incl. self-consumption)
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2025-05-16T09:45+02:00,1615.7,4316.6,4573.6,1117.1,326.2,358.1,3882.5,17,83.3,43.7,1085,952.1,2300.3,7878,37393.8,62122.4
2025-05-16T10:00+02:00,1564.9,4224.6,3682.4,1039.9,326.2,336.6,3274.7,16.9,53.5,59.8,1085,882.9,2295.5,8402,39420.4,60627.3
2025-05-16T10:15+02:00,1547.1,4162,2981.5,978.8,331.4,339.6,3202.8,17,33.4,52.7,1085,867.8,2105.5,8783,40937.8,60169.2
2025-05-16T10:30+02:00,1556.1,4129.3,2902.3,912.5,326.2,335.8,3169.5,16.9,34.1,58.3,1085,861.9,1918.1,8932.3,41815.2,60491.9
2025-05-16T10:45+02:00,1630.9,4140,2909.3,917.8,326.2,331.7,3129.2,16.9,37,128.6,1085,865.7,1848.3,9129.7,42135.4,60478.3
2025-05-16T11:00+02:00,1691.6,4068.1,2962.5,890.8,326.2,331.5,3143.1,16.9,37.3,210.8,1085,859.1,1870.5,9757.9,42092.2,59248.7
2025-05-16T11:15+02:00,1669.4,4074.6,2981,909.7,326.2,328.8,3132.9,16.7,18,258.3,1086.1,867.9,1796.6,10388.4,42329.7,59633.2
2025-05-16T11:30+02:00,1653.8,4058.6,3013.7,910.8,326.2,333.9,3185.6,16.8,11,193.2,1086.4,875.1,1675.7,10818.4,42520.5,59256.1
2025-05-16T11:45+02:00,1656.9,4055.4,3127.1,928.3,326.2,339.8,3263.7,16.7,10.5,10.7,1085,877,1524.7,10988.4,42865.4,59827.7
2025-05-16T12:00+02:00,1697.5,4008.8,3136.1,904.1,326.2,345.2,3298.5,16.6,10,187.2,1085,868.9,1565.8,11318.3,42505.7,58995.9
2025-05-16T12:15+02:00,1681,3972.3,3234.4,902.9,326.2,359.7,3295.2,16.5,9.5,2.8,1085,867.5,1452,11530.7,42572.5,58954.8
2025-05-16T12:30+02:00,1676,3956.9,3251.4,907.3,326.2,386.4,3350.8,16.5,12.5,151.5,1085,860.2,1382,11873.3,43067.3,58951.4
2025-05-16T12:45+02:00,1680.6,3949.4,3205.1,897,326.2,388.5,3330.4,16.5,10.4,148.6,1085,854.9,1380.6,12147.4,42870.7,58657.6
2025-05-16T13:00+02:00,1604,3916.6,3071.1,899.1,326.2,376.7,3368.2,16.5,9.3,0.7,1085,860.1,1438.6,12439.7,42657.9,58131.3
2025-05-16T13:15+02:00,1576,3932.3,3062.1,897,327.7,379.5,3425,16.6,10.5,0.7,1085,854.2,1296.5,12567.5,42215.9,57879.1
2025-05-16T13:30+02:00,1603.9,3932.2,3049,898.4,326.2,390.9,3473.5,16.7,12.7,90.5,1085,849,1307.8,12664.8,42029.1,57643.4
2025-05-16T13:45+02:00,1626.2,3923.6,3016.9,922.8,326.2,376.5,3463.2,16.6,8.5,1.4,1085,858.1,1327.3,12845.2,41297.9,56504.4
2025-05-16T14:00+02:00,1621.5,3906.4,3025.9,907.6,345.4,385.5,3337,16.6,12.9,69.8,1085,854,1433.4,13362.1,40010.7,56089.4
2025-05-16T14:15+02:00,1656.4,3921.6,3025.7,935.3,382.6,383,3310.9,16.4,44.3,68.6,1085,854.7,1540.9,13668.8,39347.5,55973.5
2025-05-16T14:30+02:00,1677,3920.1,3083.7,924.4,327.8,384.8,3356.6,16.4,68.1,46.2,1085,855.4,1627.2,13854.4,38067.8,55754.1
2025-05-16T14:45+02:00,1680,3936.3,3086.3,899.2,326.2,387.6,3109.6,16.5,51.6,9.8,1087.2,852.4,1907.9,13988.5,37820,55620.3
2025-05-16T15:00+02:00,1599.4,3954.3,3063,897.7,350.6,391.1,3133.3,16.4,69.2,107.7,1087.9,850.3,1763.1,14232,36764.9,55926.7
2025-05-16T15:15+02:00,1567.2,3988.8,3103,916.2,384.9,391.8,3145.8,16.5,68.9,0.6,1090.2,850.5,1783.1,14879.7,35686.2,56098.5
2025-05-16T15:30+02:00,1592.8,4006,3178.4,908.5,329.1,416.2,3152.6,16.6,76.5,54.6,1089.2,853.8,1875.2,14603.2,34304,55860.9
2025-05-16T15:45+02:00,1647.2,4026.9,3146.7,912.3,326.2,419.3,3347.3,16.6,59,0.6,1085.5,851.7,1883.7,14506.4,33060.2,55364.7
2025-05-16T16:00+02:00,1625.4,4092.5,3410,925.3,326.2,411.6,3495.8,16.5,15.3,97.1,1085,851.7,1845.3,14757.2,31913,55991
2025-05-16T16:15+02:00,1560.7,4139.2,3621,921,326.2,405,3530.5,16.4,23.5,99.8,1085,850.4,2039.9,14910.4,30485.8,56042.5
2025-05-16T16:30+02:00,1520.6,4132.5,3982.3,930.8,326.2,412.9,3573.1,16.4,24.1,51.6,1084.1,824.8,2212.4,14981.7,28506.8,56067.9
2025-05-16T16:45+02:00,1528.6,4172.8,4286.8,916.7,326.2,423.2,3672.1,16.6,37.3,90.5,1082.3,828.7,2315.8,15324.8,26588.2,55743.6
2025-05-16T17:00+02:00,1528.6,4243.6,4710.5,993.6,326.2,419.6,3962.8,16.5,14.9,41.5,1082.3,849.7,2760.1,15177.4,24478.7,56431.2
2025-05-16T17:15+02:00,1540,4295.5,5079.1,1193.7,326.2,411.7,4335.1,16.5,38.8,41.6,1083.1,850.5,2804.2,15151.7,22527.4,56209.7
2025-05-16T17:30+02:00,1527.9,4351.3,5370.1,1420.6,326.2,432.9,4559.4,16.5,99.5,104.7,1085,847.2,3057.8,15120.9,20392.2,56585.3
2025-05-16T17:45+02:00,1523.8,4387.4,5615.1,1606.8,326.2,409.8,4821.1,16.5,255.5,444.5,1084.2,857.5,3150.4,14768.8,18120.8,57046.5
2025-05-16T18:00+02:00,1582.3,4553.6,5834.1,1741.8,326.2,407.4,5943.8,16.6,63.2,168.7,1082.3,944.7,3181.9,14622.2,15752.3,57419
2025-05-16T18:15+02:00,1628.9,4650.7,6217.3,1767.6,326.2,420,6618.5,16.6,83.2,407,1082.3,942.9,3188.3,14237.2,13482.6,56765.2
2025-05-16T18:30+02:00,1610.5,4724.2,6396,1908.5,326.2,436,7527.5,16.6,180,1132.2,1082.3,944.7,3235.6,13840.6,11360.6,57086.9
2025-05-16T18:45+02:00,1597.7,4794.8,6518.4,2036.9,326.2,460.6,8168.8,16.6,257.9,2331.1,1082.3,939.3,3373.4,13570.2,9314.3,57457.8
2025-05-16T19:00+02:00,1611.7,4951.4,6627.3,2199,326.2,445.9,9344.7,16.7,107.8,1857,1082.3,988.3,3449.3,12981.1,7428.7,57658
2025-05-16T19:15+02:00,1610.9,5038.2,6735.3,2274.8,326.2,415.7,9155.7,16.8,178.1,2709.4,1082.3,990.6,3495.9,12120,5731.5,57190
2025-05-16T19:30+02:00,1584.2,5097.3,6721.9,2336.2,326.2,409.8,9521.6,16.8,388.6,3954.4,1082.3,992,3506,11418.5,4333.8,57153.8
2025-05-16T19:45+02:00,1714.5,5165.8,6718.6,2382.7,326.2,395.9,9715.1,16.8,555.8,4782.8,1082.3,990.3,3446.8,10720.7,3157.4,56862.4
2025-05-16T20:00+02:00,1747,5243.9,6760.7,2357.6,326.2,367.6,10617.1,16.7,538.8,4959.3,1082.3,970.9,3560.3,9991.5,2127.4,56021.5
2025-05-16T20:15+02:00,1745.3,5288.2,6756,2364.9,326.2,370.1,10999.5,16.8,596.5,4967.5,1082.3,966.9,3739.8,9188.7,1308.5,55106.8
2025-05-16T20:30+02:00,1751.5,5283.8,6764,2351.5,326.2,386.3,11067.2,16.9,597.3,5249.9,1082.3,969.3,3786.1,8745.2,674.1,54934.8
2025-05-16T20:45+02:00,1738.4,5288.9,6761.9,2350.3,326.2,363.6,10847.7,17,530.9,5333.5,1082.3,966.5,3859.4,8469.1,299.9,54060.9
2025-05-16T21:00+02:00,1757.1,5270.3,6760.4,2369.9,326.2,361.3,10763.2,17.2,518,5060.2,1082.3,954.6,3875.7,8341.7,138.3,53978.4
2025-05-16T21:15+02:00,1757.4,5266,6754.3,2372.2,326.2,360.6,10544.3,17.2,419.4,5074.9,1082.9,957.6,3933.1,8012.7,85,53850.8
2025-05-16T21:30+02:00,1750.2,5244.6,6754.4,2362.4,326.2,361.5,9954,17.2,399.6,5117.3,1085,959.3,3972.7,7801.7,34.8,53728.4
2025-05-16T21:45+02:00,1755.7,5187.3,6745,2364.6,326.2,377.5,9729.6,17.2,247.9,5099.4,1085,958.1,3900.4,7724.5,21.5,53184.2
2025-05-16T22:00+02:00,1717.3,5086.4,6766,2390.1,326.2,363.3,9909.9,17.5,406,4955.8,1084.5,970.3,4009.4,7522.5,0,52240.4
2025-05-16T22:15+02:00,1710.6,5069.1,6792.8,2372,326.2,349.4,9848,17.7,179.3,4736.3,1082.3,978.1,4112.2,7541.5,0,51873.2
2025-05-16T22:30+02:00,1710.7,5025.2,6818.3,2367.4,326.2,379.8,9797.9,17.8,151.4,4194.2,1082.3,967.9,4048.1,7592.4,0,51161.5
2025-05-16T22:45+02:00,1595.5,4984,6784.8,2321.2,326.2,382.7,9712.9,18,137.8,3694.2,1082.9,966.8,4138.7,7829.6,0,50505.9
2025-05-16T23:00+02:00,1638.6,4834.6,6766.1,2200.4,326.2,391.8,9628.3,18,120,3940.4,1085,998.5,4096,8076.3,0,49885.8
2025-05-16T23:15+02:00,1591.3,4745,6735.4,2153.8,326.2,410.4,9523.8,18,96.7,3139.8,1085,998.4,3954.8,8258,0,49534.1
2025-05-16T23:30+02:00,1583.3,4696,6767.8,2081.5,326.2,414.3,9520.7,18,155,2532.7,1082.7,997.5,3787,8367.5,0,48751.6
2025-05-16T23:45+02:00,1579.2,4671.4,6709.9,2062.8,326.2,390.2,9482.9,17.9,110.3,1944.3,1082.3,996.1,3637.9,8481.3,0,48096.2
2025-05-17T00:00+02:00,1560.3,4558.2,6679.8,1983.1,333.5,571.5,9142.7,17.9,108.6,3036.5,1082.3,913.7,3548.1,8734.6,0,46618
2025-05-17T00:15+02:00,1575.6,4545.6,6633.7,1967.4,333.6,399.9,8795,18.1,46.7,2771.7,1082.3,916.7,3523.3,9042.3,0,46304.5
2025-05-17T00:30+02:00,1571.8,4542.9,6691.7,1994.5,333.6,402.4,8716.6,18.3,91.4,2120.8,1082.3,909.7,3482.8,9324.6,0,45675.5
2025-05-17T00:45+02:00,1569.5,4533.5,6749.7,1932.1,333.6,374.3,8300.6,18.2,90.3,1749,1082.3,909.7,3458.1,9604.4,0,45297.2
2025-05-17T01:00+02:00,1564.8,4482.8,6698.7,1603.1,333.6,364.7,7931.1,18.2,96.6,1139.6,1082.3,911.9,3381.3,9847.9,0,44513.7
2025-05-17T01:15+02:00,1558.3,4461.1,6665.5,1579,333.6,369.2,7824.5,18.2,92.3,538.6,1082.3,909.5,3333.8,9921.5,0,44201.4
2025-05-17T01:30+02:00,1560.4,4472,6756.3,1305.5,333.6,366.4,7475.8,18.2,133.4,746.8,1082.3,907.6,3249.6,9804.4,0,43946.4
2025-05-17T01:45+02:00,1562.1,4472.8,6776,1298,333.6,366.7,7020.2,18.2,113.9,774.5,1082.3,907.5,3132.2,9748.2,0,43520.7
2025-05-17T02:00+02:00,1561.2,4432.7,6803.9,1275.5,333.6,350.9,6499.8,18.1,48.8,807.7,1082.3,909.6,3145.2,9815.5,0,43099.6
2025-05-17T02:15+02:00,1547.5,4425.5,6836.1,1230.2,333.6,347.6,6513.8,17.9,74.2,1040.5,1082.3,911.3,3109,9970.8,0,42896.9
2025-05-17T02:30+02:00,1543.1,4425.5,6868.4,1219.9,333.6,351.5,6561,17.9,49.6,767.1,1082.3,905.9,3006.2,10223.4,0,42551.8
2025-05-17T02:45+02:00,1538.7,4415.1,6849.4,1233.5,333.6,349.2,6522.1,17.9,23.3,734.8,1082.3,901,2862.1,10445.3,0,42677.4
2025-05-17T03:00+02:00,1540.6,4415.6,6869.3,1243.6,333.6,349.8,6530.2,18,80.7,916.6,1082.3,902.3,2717.8,10665.5,0,42456.5
2025-05-17T03:15+02:00,1525.9,4422.3,6942.1,1238.4,333.6,347.5,6493.8,18.2,75.8,811,1082.3,895,2607,10856.3,0,42503
2025-05-17T03:30+02:00,1538.8,4416,6975.1,1229.8,333.6,345.1,6503.4,18.2,71.8,820,1082.3,891,2520.4,11067.8,0,42490
2025-05-17T03:45+02:00,1542.6,4419.2,6963.7,1237.2,333.6,357.4,6523.4,18.3,24.3,661.5,1082.3,895.3,2433,11242,0,42251.1
2025-05-17T04:00+02:00,1548,4450.6,6999.1,1232.9,333.6,359.2,6442.2,18.3,63.2,615.2,1082.3,896.3,2410.1,11352.9,0,42754.9
2025-05-17T04:15+02:00,1551.6,4457.8,7014.8,1216.1,333.6,373.7,6462,18.4,61.3,405.2,1082.3,906.1,2417.6,11473,0,42754
2025-05-17T04:30+02:00,1556,4462.6,6955,1197.7,333.6,386.3,6466.6,18.4,68.1,511.3,1082.3,914.4,2322.2,11635.6,8.5,42908
2025-05-17T04:45+02:00,1549.9,4485.3,6955.3,1193.5,333.6,361.9,6567.7,18.5,70.3,541.8,1082.3,910.1,2410.5,11843.1,16.4,42617.3
2025-05-17T05:00+02:00,1556.9,4564.6,6930,1194,333.6,350.4,6639.8,18.3,38.1,601.7,1082.3,913.3,2700.1,12038.1,18.9,42743.3
2025-05-17T05:15+02:00,1564.8,4602.7,6969,1200.6,333.6,360.2,6596.6,18.2,65.1,321.8,1082.3,908.7,2743.6,12211.6,88.5,42654.3
2025-05-17T05:30+02:00,1557.9,4604.8,6974.2,1198,333.6,374.5,6297.4,17.1,86.1,148.7,1082.3,907.3,2719.2,12437,290.4,42942.5
2025-05-17T05:45+02:00,1557.8,4613.4,6934.6,1199.7,333.6,357.3,6073.3,16.9,80.3,202.4,1082.3,911.1,2606.6,12542,701.9,43399.6
2025-05-17T06:00+02:00,1562.2,4657.3,6874.1,1205.6,333.6,365.8,5427.7,16.7,81.5,197.3,1082.4,907.3,2580,12885.5,1410.1,43535.3
2025-05-17T06:15+02:00,1560.6,4704,6879.6,1201.6,333.6,368.8,5223.2,16.4,80.3,196.7,1085,906.5,2582.8,12800.6,2377.2,43859.5
2025-05-17T06:30+02:00,1574.8,4722.3,6794.1,1194.6,333.6,376.4,5148.4,16.6,79.3,95.8,1085.8,898.4,2545.3,12595.3,3651.8,44574.7
2025-05-17T06:45+02:00,1551.8,4729.9,6555.5,1179.8,333.6,379.3,5060.4,17.8,23.7,57.2,1087.6,901,2552.5,11993.9,5221,44856.4
2025-05-17T07:00+02:00,1573.8,4694.4,6240.2,1175.2,333.6,379.6,4624.2,17.8,152.9,579.6,1087,905.1,2532.8,11340.1,7063.5,45122.9
2025-05-17T07:15+02:00,1554.4,4683.4,5955.8,1117.9,333.6,391.7,4627.9,17.8,79,399.3,1085,912.1,2371.4,10525.1,9140.1,45780.6
2025-05-17T07:30+02:00,1540.4,4676.1,5763,912.2,333.6,407.4,4569.4,17.6,97.5,396.1,1085,896.8,2205.7,9656,11515.7,46502.9
2025-05-17T07:45+02:00,1543.4,4662.6,5138,848.5,333.6,410.7,4449.8,17.6,102.5,396.9,1085,891.8,2101.6,8857.8,14007,47209.3
2025-05-17T08:00+02:00,1543.7,4549.1,4834.3,801.7,333.6,385.9,3702.9,17.5,530.9,1387,1082.3,893.2,2021.2,8350.5,16762.4,47791
2025-05-17T08:15+02:00,1555.3,4544.2,4542.8,727.4,333.6,375,3465.4,17.3,422.8,995.7,1084.9,893.2,2085.6,8045.3,19729.1,48725.6
2025-05-17T08:30+02:00,1569.5,4490.4,4180.4,588.3,333.6,387.4,3407.3,17.3,184.6,501.9,1082.3,893.6,2245.2,7946.6,22828,49212.4
2025-05-17T08:45+02:00,1601.3,4474.9,3729.8,546.4,333.6,390.9,3383.5,17.2,43.9,60.6,1082.3,892.2,2353.9,8006.7,25687.4,49902.5
2025-05-17T09:00+02:00,1584.5,4342,3131.2,534.5,333.6,366,3131.6,17.1,158.5,215.8,1082.3,852.8,2588,8348.7,28650.4,50001.3
2025-05-17T09:15+02:00,1587.3,4297.3,2745.2,464.3,333.6,355.4,2996.5,17.1,76.9,36.9,1082.3,846.7,2667.7,8668.6,31240.8,50818.9
2025-05-17T09:30+02:00,1618.9,4263.5,2695.2,450.5,333.6,377.5,2916.9,16.9,82.5,37.4,1082.3,846.8,2438.2,8966.5,33606,51424.7
2025-05-17T09:45+02:00,1602.6,4248.5,2700.9,450.8,333.6,372.6,2916.3,16.9,75,56.8,1082.3,850.6,2348,9365.6,35889.1,51266
2025-05-17T10:00+02:00,1590.7,4143.9,2698.5,451.6,333.6,375.1,2904.8,16.8,75.1,76.7,1082.3,847.8,2131.2,9769,36796.5,50607.1
2025-05-17T10:15+02:00,1599.2,4126.1,2701.7,448.5,333.6,392.3,2883.9,16.6,56.8,73.1,1082.3,848.8,1972.7,10485.7,38076.3,50523.8
2025-05-17T10:30+02:00,1599.1,4099.8,2688.8,454.8,333.6,402.8,2875.3,16.5,74.4,74.3,1082.3,848.7,1917.8,10706.2,38474.6,50502.1
2025-05-17T10:45+02:00,1598.2,4085.9,2682.7,448.4,333.6,378.8,2860.6,16.5,63.1,74.5,1082.3,849.3,1775.1,10990.5,38861.1,50912.3
2025-05-17T11:00+02:00,1629.9,4018.1,2687.2,439.8,333.6,367.1,2870.9,16.4,59.5,40.4,1082.3,848.2,1321,11386.8,39022.8,50886.2
2025-05-17T11:15+02:00,1645.7,4010.8,2673.5,439.8,333.6,362.5,2856.6,16.2,56.7,40.7,1082.3,850.5,1330.5,11943.9,38626.1,51582.3
2025-05-17T11:30+02:00,1660,3994.1,2680.1,436.5,333.6,371.9,2850.2,16.3,36.5,30.2,1082.3,844.3,1298.1,12630.2,38840.1,51892.1
2025-05-17T11:45+02:00,1659.1,3981.7,2699.6,452.6,333.6,373.8,2848.9,16.3,95,123,1082.3,847.1,1167.3,13134.8,38463.5,51466.4
2025-05-17T12:00+02:00,1682.7,3942.9,2687.4,451.7,333.6,374.1,2862.3,16.2,25.7,157.8,1082.3,844.3,1243.1,13525.2,38081.2,50907.8
2025-05-17T12:15+02:00,1696.6,3937.8,2686.1,460.4,333.6,366.6,2847.8,16,17.1,111.2,1082.3,848.4,1189.3,14001.9,37399,50366
2025-05-17T12:30+02:00,1693.8,3930.3,2685.5,450.2,333.6,385.2,2864,16,15.8,94.3,1082.3,847.9,1092,14233.5,36912.3,50129.4
2025-05-17T12:45+02:00,1738.2,3932,2688.3,444,333.6,430.1,2849.1,16,46.8,149.1,1082.3,849.4,1203.3,14322.6,36175.2,49940.7
2025-05-17T13:00+02:00,1728.8,3915.2,2690.6,452,333.6,422.4,2844.4,16,104.6,238.9,1082.3,854.9,957,13859.9,35473.2,49502.2
2025-05-17T13:15+02:00,1731.5,3921.5,2691.6,467.7,333.6,427.1,2847.9,15.9,88.3,241.8,1082.3,856.8,1044.3,13679.9,34785.3,48914.9
2025-05-17T13:30+02:00,1680,3912.4,2685.9,462.3,333.6,443,2842.7,15.9,108.9,200,1082.3,858.7,1031.2,13959.1,34091.4,48793.5
2025-05-17T13:45+02:00,1656.7,3914.8,2691.9,455.1,333.6,464.1,2867.3,15.9,71.4,235.5,1082.3,853.7,968.4,14123.5,32762.1,48302.5
2025-05-17T14:00+02:00,1634.1,3909.8,2700.1,440.9,333.6,480.1,2844.1,15.7,81.1,348.5,1082.3,852.4,735.2,14138.7,32132.9,48275.2
2025-05-17T14:15+02:00,1645.7,3914.4,2721.8,457,333.6,448.4,2834,15.8,64.8,203.8,1083.4,848.5,657,14299.9,31340,48190
2025-05-17T14:30+02:00,1669.2,3927.8,2737,450.8,333.6,441,2791.9,15.7,58.5,187.2,1085,848.6,773.3,14244.1,30516.9,47596.7
2025-05-17T14:45+02:00,1661.7,3934.9,2728.2,434.9,333.6,449.6,2798.4,15.7,51.5,167.3,1086.6,856.3,957.8,14500.3,29671,47854.2
2025-05-17T15:00+02:00,1593,3932.5,2754.9,433.5,333.6,470,2777.8,15.8,75,175,1085,852.5,785.2,14649.8,28780,47937.5
2025-05-17T15:15+02:00,1524.5,3942.6,2756.6,434.6,333.6,460.6,2816.9,15.7,65.3,208.9,1085,848.7,772.4,14475.2,28028.3,47904.7
2025-05-17T15:30+02:00,1492,3941.6,2751.2,438.4,333.6,444.5,2786.2,15.8,101.6,136.6,1085,856.5,786.2,14442.5,26864,47486.3
2025-05-17T15:45+02:00,1472.5,3951.7,2728.8,432.4,333.6,460.2,2791.4,15.7,110.4,149.2,1085,851.4,886.1,14549.6,26339.3,46738.8
2025-05-17T16:00+02:00,1445.5,4008.3,2733,440,333.6,476.6,2847.3,15.8,110,86.2,1085,850.2,800.6,14674.3,25652.7,47010
2025-05-17T16:15+02:00,1458.8,4033.5,2725.7,459.2,333.6,462.7,2831.2,15.8,110.4,139.5,1085,841.6,930,14850.7,24575.4,47101.1
2025-05-17T16:30+02:00,1475.3,4077,2727.9,462.2,333.6,503,2834.2,15.8,198.9,86.4,1085,840.9,1123.7,14999.2,23539.7,46821.6
2025-05-17T16:45+02:00,1499,4108,2728.4,457.6,333.6,536.1,2881.4,15.8,165,148.8,1085,831.9,1327,14942.1,22177.4,47072.1
2025-05-17T17:00+02:00,1516.8,4176,2716.3,457.9,333.6,551.5,2894.7,15.8,113.6,185.3,1085,833.3,1866,14952.5,21015.6,47536.2
2025-05-17T17:15+02:00,1546.7,4211.8,2728.4,456.3,333.6,547.8,2916.9,15.9,111.3,111.9,1085,833,2258.3,15279.6,19442.9,48014.9
2025-05-17T17:30+02:00,1551.4,4258.4,2855.7,461.2,333.6,548,2990.5,15.8,121.6,115,1085,827.1,2511.8,15231.2,17995.1,48129.8
2025-05-17T17:45+02:00,1506.6,4362.6,3483.5,504.8,333.6,549,3047.2,15.8,147,219.4,1085,833.9,2473.6,14681.2,16138.6,48024.1
2025-05-17T18:00+02:00,1651.6,4496.2,4109,664.3,333.6,520.4,4141.4,15.7,133.5,964.9,1085,934.9,2396.1,13945.2,14181.3,48629.2
2025-05-17T18:15+02:00,1571.8,4587.6,4616.7,834.1,333.6,514.5,4669,15.7,307.3,780.4,1085,934.7,2389.3,13744.6,12357.4,48420.4
2025-05-17T18:30+02:00,1669.6,4652.1,4913.8,884,333.6,553.5,4917.5,15.8,164.6,1064.3,1085,944.4,2286.8,14001,10621.4,49237.2
2025-05-17T18:45+02:00,1661.4,4728.4,5129,902.8,333.6,520.4,5113.2,15.9,285.9,1875.4,1085,944.1,2090.6,13571.4,8881.4,49259.1
2025-05-17T19:00+02:00,1533.6,4874.5,5294.1,943.1,333.6,542.3,6643.7,15.9,147.1,1454.2,1085,993.8,1962.3,12708.3,7148.8,50274.1
2025-05-17T19:15+02:00,1560.8,4940.5,5375.7,1023,333.6,552.9,7058.1,15.9,192.3,2651,1085,989.4,1963.3,12069.7,5673.8,49927.6
2025-05-17T19:30+02:00,1584,5010.7,5440.3,1104.1,333.6,543.9,7833.9,16,81.1,3892.1,1085,989.1,1975.8,11502.3,4292.4,49523.5
2025-05-17T19:45+02:00,1707.1,5048.5,5472.6,1178.9,333.6,558.7,8330.3,16.1,127.2,4703.5,1085,987.1,2115.2,10954.9,3139.1,49643
